5.951745509829,4.56186207798743,3.12089712136772,1.68279059007992,0.186849038552532,-1.35405000867729,-3.02233703952973,-4.31524803554456,-5.30945676589366,-6.40771454781617,-7.53801383156079,-8.74984768806606,-10.1700229721651,-14.8419596149543,-18.0263481642087,-21.6371926364184,-26.4929389569375,-32.076645063315,-38.2972479621171,-45.1149528397864,-51.9745418673593,-55.1348990696632,-58.1042127800665,-60.1178414092558,-60.0031864138799,-58.6989987304503,-57.367420358809,-55.8840217008613,-54.2442891995855
6.42273788455674,5.48768623787776,3.93671369981259,2.46416569011254,0.982174540517334,-0.556314856579677,-2.14565794708996,-3.26960771507957,-4.238561607425,-5.75237843299259,-7.43983275473269,-9.25287075085021,-11.4036488408223,-16.7591561848594,-22.2932254740112,-25.9176908912121,-29.7660003339552,-34.4095418289984,-40.1188250514027,-46.6012089771759,-53.0406811768575,-55.430636338795,-56.8646276646788,-57.1906377199033,-57.3867409828509,-58.4313145729104,-59.4383534020899,-59.5223732659253,-58.6314570181899
7.14023183613595,6.24972620702555,4.7398076733006,3.25343872632568,1.76162709712138,0.221385086174535,-1.35291656746718,-2.6092342208857,-3.58775044078148,-5.07536001151083,-6.76899253649768,-8.60630996348461,-10.6383639832359,-15.8749980038731,-21.0926405569663,-24.67197914121,-28.7263570055624,-33.7535890710941,-39.7892808240497,-46.6721913993722,-53.8675674304678,-56.9578675690747,-58.9813693426621,-59.722029213789,-59.3722249776818,-59.5716880780835,-59.8337156403187,-59.5654199931513,-59.0276998614674
7.36691477579859,6.28631578121735,4.76155452562774,3.29720826331979,1.80672904858169,0.260415470339415,-1.26291359923208,-2.32099403657054,-3.44990207209817,-5.09154581639169,-6.81374470869263,-8.71978245193164,-10.8384441722836,-16.4518118100784,-21.4155606991482,-25.0440831235936,-29.2481761876109,-34.1818806410051,-39.9282529108145,-46.2415274227775,-52.3547032405078,-54.6901805657817,-55.9813087679507,-56.2202173782025,-54.5301683217062,-52.6246246175971,-50.6714433920039,-48.4673942170747,-46.9524362023379
5.7557220672673,4.30647402057823,2.81616564152854,1.3566048636512,-0.13924617048308,-1.67203544167493,-3.27965038203857,-4.02839277752455,-5.46397907746425,-7.08471897143007,-8.80821367471744,-10.6186221375348,-12.6956151159854,-18.2080439513865,-21.975554412196,-25.3294728817793,-29.5499042147274,-34.4348104178189,-40.0921619689543,-46.0299858950399,-51.1033403429789,-52.1371036536629,-51.6331792941796,-49.3722101228831,-46.8054454835816,-45.2779042878012,-44.8485651595021,-44.8790990021666,-45.3489094159239
3.93230972755447,2.56543263273083,1.06068609421039,-0.400098108273699,-1.89538324149273,-3.42791310443951,-5.04030285951707,-5.65704007779445,-7.03804908291245,-8.75043269323898,-10.5660218538275,-12.4788736965264,-14.7440655648983,-20.7089610000744,-25.9893566383901,-29.9620737636657,-34.1317286113569,-38.7239881102839,-43.5836815666658,-48.5941997569029,-51.7753180602161,-51.3926962937532,-49.4072860656726,-46.974812614363,-45.4369037807444,-45.2470909334835,-45.2998178109562,-45.4122065731175,-45.3927245939821
6.59662598367995,5.23021067447972,3.71959818491934,2.25714549520526,0.763266605667927,-0.770396037280144,-2.38504761211708,-3.01616372857489,-4.44601085918143,-6.16609305337507,-7.97781166904855,-9.90905455986577,-12.1768133331133,-18.2911856939644,-23.4391882629668,-26.9403631984299,-30.7492226533695,-35.516973696647,-41.2230645447884,-47.2673034538527,-52.4396392903603,-53.5914730287456,-53.2079320051757,-51.5113900119846,-49.7381026544768,-48.9149044296331,-48.2764109263217,-47.6235209649816,-47.2426865932664
5.67381258013816,4.60750598817563,3.05884780910341,1.58358704366359,0.0941235132409189,-1.44350278298898,-3.05308160311099,-3.89330365297597,-5.02177712593254,-6.7681630284561,-8.58437904640781,-10.4900864373758,-12.7451661123989,-18.5432263270162,-24.5702559667645,-29.1348155931375,-33.288867332568,-37.7345361828962,-43.1080775000198,-48.8383745066287,-51.510824821311,-50.5430143265815,-48.3873172604104,-46.0427234789804,-44.6494779577028,-44.3349681913454,-44.6362385831882,-45.4187446039294,-46.5746609158365
7.66402869542169,6.54015746636546,4.99432499526737,3.51933866848021,2.02657556995399,0.48477777288174,-1.08338937472374,-1.89797174886312,-3.22195706415906,-5.07419892940626,-6.95052750587298,-8.9139222511151,-11.1841578225802,-17.1918585426334,-23.2098366680812,-28.2665541337411,-33.470224283847,-38.861859478216,-44.2404590551749,-49.5677103984161,-52.1058819473339,-51.5133226677671,-49.3281839322122,-46.7131517168532,-44.9510941101289,-44.4830417577393,-44.5773083796509,-44.7596341809884,-45.2625708560726
10.2028268887551,8.76746668868888,7.27995814094633,5.82195664652824,4.32458273484026,2.77941595585206,1.17551433715021,0.704290742072185,-1.07243601084892,-2.92280665036015,-4.80073808841685,-6.79700438280937,-9.045199523925,-15.6552534637405,-20.3957268373628,-24.1925370911517,-28.1806271217878,-32.6441274179083,-38.1007973974264,-44.2724032392637,-49.6599988324636,-50.4398811260424,-49.4354713607676,-47.3496311025915,-45.7040937697359,-45.2918020139227,-45.8550310128489,-46.7813944118612,-47.619228726578
12.6774642583803,11.1760731655112,9.71673559691915,8.26520264580523,6.76607795687057,5.21546845676603,3.74690504585559,2.89957503791985,1.19206288075303,-0.488210567674236,-2.17143242072896,-4.0031577865915,-5.9060297917621,-11.6113648466062,-15.4782814672524,-19.4404599785062,-24.0565153748225,-29.3155130014544,-35.1285306327331,-41.4676322520666,-47.6493052829576,-49.4263558760447,-49.8309504363333,-48.8573900577409,-47.4479093586106,-46.6793194912538,-46.7712933716898,-47.4238724690127,-48.016231651688
