1980.0	1.0
1980.0384615384614	1.0
1980.076923076923	2.0
1980.1153846153845	4.0
1980.1538461538462	5.0
1980.1923076923076	5.0
1980.2307692307693	5.0
1980.2692307692307	5.0
1980.3076923076924	5.0
1980.3461538461538	6.0
1980.3846153846155	7.0
1980.423076923077	8.0
1980.4615384615386	9.0
1980.5	9.0
1980.5384615384614	9.0
1980.576923076923	9.0
1980.6153846153845	9.0
1980.6538461538462	9.0
1980.6923076923076	9.0
1980.7307692307693	10.0
1980.7692307692307	11.0
1980.8076923076924	16.0
1980.8461538461538	27.0
1980.8846153846155	33.0
1980.923076923077	34.0
1980.9615384615386	35.0
1981.0	36.0
1981.0384615384614	36.0
1981.076923076923	36.0
1981.1153846153845	36.0
1981.1538461538462	36.0
1981.1923076923076	36.0
1981.2307692307693	36.0
1981.2692307692307	36.0
1981.3076923076924	37.0
1981.3461538461538	38.0
1981.3846153846155	39.0
1981.423076923077	41.0
1981.4615384615386	42.0
1981.5	44.0
1981.5384615384614	44.0
1981.576923076923	44.0
1981.6153846153845	45.0
1981.6538461538462	45.0
1981.6923076923076	46.0
1981.7307692307693	48.0
1981.7692307692307	49.0
1981.8076923076924	50.0
1981.8461538461538	51.0
1981.8846153846155	53.0
1981.923076923077	54.0
1981.9615384615386	54.0
1982.0	54.0
1982.0384615384614	54.0
1982.076923076923	55.0
1982.1153846153845	56.0
1982.1538461538462	57.0
1982.1923076923076	58.0
1982.2307692307693	58.0
1982.2692307692307	58.0
1982.3076923076924	58.0
1982.3461538461538	58.0
1982.3846153846155	59.0
1982.423076923077	60.0
1982.4615384615386	61.0
1982.5	65.0
1982.5384615384614	69.0
1982.576923076923	69.0
1982.6153846153845	69.0
1982.6538461538462	70.0
1982.6923076923076	70.0
1982.7307692307693	71.0
1982.7692307692307	72.0
1982.8076923076924	73.0
1982.8461538461538	73.0
1982.8846153846155	73.0
1982.923076923077	73.0
1982.9615384615386	73.0
1983.0	73.0
1983.0384615384614	73.0
1983.076923076923	74.0
1983.1153846153845	74.0
1983.1538461538462	74.0
1983.1923076923076	74.0
1983.2307692307693	76.0
1983.2692307692307	81.0
1983.3076923076924	85.0
1983.3461538461538	85.0
1983.3846153846155	86.0
1983.423076923077	86.0
1983.4615384615386	87.0
1983.5	87.0
1983.5384615384614	87.0
1983.576923076923	89.0
1983.6153846153845	92.0
1983.6538461538462	94.0
1983.6923076923076	96.0
1983.7307692307693	99.0
1983.7692307692307	102.0
1983.8076923076924	109.0
1983.8461538461538	116.0
1983.8846153846155	123.0
1983.923076923077	130.0
1983.9615384615386	130.0
1984.0	130.0
1984.0384615384614	131.0
1984.076923076923	132.0
1984.1153846153845	133.0
1984.1538461538462	134.0
1984.1923076923076	135.0
1984.2307692307693	136.0
1984.2692307692307	138.0
1984.3076923076924	139.0
1984.3461538461538	140.0
1984.3846153846155	140.0
1984.423076923077	141.0
1984.4615384615386	142.0
1984.5	143.0
1984.5384615384614	144.0
1984.576923076923	145.0
1984.6153846153845	147.0
1984.6538461538462	149.0
1984.6923076923076	150.0
1984.7307692307693	153.0
1984.7692307692307	156.0
1984.8076923076924	157.0
1984.8461538461538	157.0
1984.8846153846155	157.0
1984.923076923077	157.0
1984.9615384615386	157.0
1985.0	157.0
1985.0384615384614	157.0
1985.076923076923	157.0
1985.1153846153845	158.0
1985.1538461538462	158.0
1985.1923076923076	159.0
1985.2307692307693	159.0
1985.2692307692307	159.0
1985.3076923076924	160.0
1985.3461538461538	161.0
1985.3846153846155	162.0
1985.423076923077	162.0
1985.4615384615386	162.0
1985.5	164.0
1985.5384615384614	166.0
1985.576923076923	168.0
1985.6153846153845	170.0
1985.6538461538462	171.0
1985.6923076923076	174.0
1985.7307692307693	176.0
1985.7692307692307	178.0
1985.8076923076924	179.0
1985.8461538461538	179.0
1985.8846153846155	179.0
1985.923076923077	179.0
1985.9615384615386	180.0
1986.0	181.0
1986.0384615384614	182.0
1986.076923076923	182.0
1986.1153846153845	183.0
1986.1538461538462	184.0
1986.1923076923076	185.0
1986.2307692307693	185.0
1986.2692307692307	188.0
1986.3076923076924	191.0
1986.3461538461538	192.0
1986.3846153846155	193.0
1986.423076923077	196.0
1986.4615384615386	198.0
1986.5	199.0
1986.5384615384614	200.0
1986.576923076923	201.0
1986.6153846153845	201.0
1986.6538461538462	201.0
1986.6923076923076	202.0
1986.7307692307693	203.0
1986.7692307692307	203.0
1986.8076923076924	204.0
1986.8461538461538	205.0
1986.8846153846155	206.0
1986.923076923077	206.0
1986.9615384615386	206.0
1987.0	206.0
1987.0384615384614	206.0
1987.076923076923	210.0
1987.1153846153845	214.0
1987.1538461538462	214.0
1987.1923076923076	215.0
1987.2307692307693	216.0
1987.2692307692307	218.0
1987.3076923076924	220.0
1987.3461538461538	223.0
1987.3846153846155	224.0
1987.423076923077	225.0
1987.4615384615386	226.0
1987.5	226.0
1987.5384615384614	226.0
1987.576923076923	226.0
1987.6153846153845	227.0
1987.6538461538462	227.0
1987.6923076923076	228.0
1987.7307692307693	229.0
1987.7692307692307	230.0
1987.8076923076924	231.0
1987.8461538461538	231.0
1987.8846153846155	231.0
1987.923076923077	231.0
1987.9615384615386	231.0
1988.0	231.0
1988.0384615384614	231.0
1988.076923076923	231.0
1988.1153846153845	231.0
1988.1538461538462	232.0
1988.1923076923076	233.0
1988.2307692307693	235.0
1988.2692307692307	238.0
1988.3076923076924	239.0
1988.3461538461538	241.0
1988.3846153846155	241.0
1988.423076923077	242.0
1988.4615384615386	244.0
1988.5	250.0
1988.5384615384614	256.0
1988.576923076923	258.0
1988.6153846153845	260.0
1988.6538461538462	260.0
1988.6923076923076	261.0
1988.7307692307693	262.0
1988.7692307692307	264.0
1988.8076923076924	264.0
1988.8461538461538	265.0
1988.8846153846155	265.0
1988.923076923077	265.0
1988.9615384615386	265.0
1989.0	268.0
1989.0384615384614	271.0
1989.076923076923	272.0
1989.1153846153845	272.0
1989.1538461538462	272.0
1989.1923076923076	272.0
1989.2307692307693	272.0
1989.2692307692307	273.0
1989.3076923076924	273.0
1989.3461538461538	273.0
1989.3846153846155	274.0
1989.423076923077	274.0
1989.4615384615386	277.0
1989.5	280.0
1989.5384615384614	281.0
1989.576923076923	281.0
1989.6153846153845	281.0
1989.6538461538462	281.0
1989.6923076923076	283.0
1989.7307692307693	286.0
1989.7692307692307	289.0
1989.8076923076924	289.0
1989.8461538461538	290.0
1989.8846153846155	290.0
1989.923076923077	290.0
1989.9615384615386	290.0
1990.0	291.0
1990.0384615384614	291.0
1990.076923076923	291.0
1990.1153846153845	292.0
1990.1538461538462	293.0
1990.1923076923076	293.0
1990.2307692307693	293.0
1990.2692307692307	296.0
1990.3076923076924	299.0
1990.3461538461538	300.0
1990.3846153846155	301.0
1990.423076923077	302.0
1990.4615384615386	303.0
1990.5	303.0
1990.5384615384614	303.0
1990.576923076923	304.0
1990.6153846153845	304.0
1990.6538461538462	305.0
1990.6923076923076	307.0
1990.7307692307693	308.0
1990.7692307692307	309.0
1990.8076923076924	309.0
1990.8461538461538	309.0
1990.8846153846155	310.0
1990.923076923077	313.0
1990.9615384615386	317.0
1991.0	318.0
1991.0384615384614	319.0
1991.076923076923	319.0
1991.1153846153845	320.0
1991.1538461538462	321.0
1991.1923076923076	321.0
1991.2307692307693	321.0
1991.2692307692307	321.0
1991.3076923076924	322.0
1991.3461538461538	322.0
1991.3846153846155	323.0
1991.423076923077	325.0
1991.4615384615386	325.0
1991.5	325.0
1991.5384615384614	325.0
1991.576923076923	325.0
1991.6153846153845	325.0
1991.6538461538462	325.0
1991.6923076923076	325.0
1991.7307692307693	326.0
1991.7692307692307	329.0
1991.8076923076924	331.0
1991.8461538461538	332.0
1991.8846153846155	332.0
1991.923076923077	332.0
1991.9615384615386	332.0
1992.0	332.0
1992.0384615384614	332.0
1992.076923076923	332.0
1992.1153846153845	332.0
1992.1538461538462	332.0
1992.1923076923076	333.0
1992.2307692307693	337.0
1992.2692307692307	342.0
1992.3076923076924	344.0
1992.3461538461538	345.0
1992.3846153846155	346.0
1992.423076923077	346.0
1992.4615384615386	347.0
1992.5	348.0
1992.5384615384614	348.0
1992.576923076923	348.0
1992.6153846153845	348.0
1992.6538461538462	349.0
1992.6923076923076	349.0
1992.7307692307693	350.0
1992.7692307692307	351.0
1992.8076923076924	351.0
1992.8461538461538	351.0
1992.8846153846155	351.0
1992.923076923077	351.0
1992.9615384615386	351.0
1993.0	351.0
1993.0384615384614	351.0
1993.076923076923	351.0
1993.1153846153845	351.0
1993.1538461538462	351.0
1993.1923076923076	351.0
1993.2307692307693	351.0
1993.2692307692307	351.0
1993.3076923076924	351.0
1993.3461538461538	352.0
1993.3846153846155	353.0
1993.423076923077	353.0
1993.4615384615386	353.0
1993.5	353.0
1993.5384615384614	354.0
1993.576923076923	354.0
1993.6153846153845	355.0
1993.6538461538462	356.0
1993.6923076923076	358.0
1993.7307692307693	360.0
1993.7692307692307	361.0
1993.8076923076924	362.0
1993.8461538461538	363.0
1993.8846153846155	363.0
1993.923076923077	363.0
1993.9615384615386	363.0
1994.0	363.0
1994.0384615384614	363.0
1994.076923076923	363.0
1994.1153846153845	365.0
1994.1538461538462	368.0
1994.1923076923076	368.0
1994.2307692307693	370.0
1994.2692307692307	372.0
1994.3076923076924	372.0
1994.3461538461538	373.0
1994.3846153846155	373.0
1994.423076923077	374.0
1994.4615384615386	375.0
1994.5	377.0
1994.5384615384614	379.0
1994.576923076923	381.0
1994.6153846153845	383.0
1994.6538461538462	384.0
1994.6923076923076	385.0
1994.7307692307693	386.0
1994.7692307692307	387.0
1994.8076923076924	387.0
1994.8461538461538	388.0
1994.8846153846155	389.0
1994.923076923077	390.0
1994.9615384615386	390.0
1995.0	391.0
1995.0384615384614	391.0
1995.076923076923	392.0
1995.1153846153845	394.0
1995.1538461538462	398.0
1995.1923076923076	402.0
1995.2307692307693	402.0
1995.2692307692307	403.0
1995.3076923076924	404.0
1995.3461538461538	406.0
1995.3846153846155	408.0
1995.423076923077	409.0
1995.4615384615386	410.0
1995.5	412.0
1995.5384615384614	414.0
1995.576923076923	414.0
1995.6153846153845	414.0
1995.6538461538462	414.0
1995.6923076923076	414.0
1995.7307692307693	415.0
1995.7692307692307	416.0
1995.8076923076924	416.0
1995.8461538461538	418.0
1995.8846153846155	420.0
1995.923076923077	420.0
1995.9615384615386	420.0
1996.0	420.0
1996.0384615384614	421.0
1996.076923076923	422.0
1996.1153846153845	423.0
1996.1538461538462	423.0
1996.1923076923076	423.0
1996.2307692307693	423.0
1996.2692307692307	423.0
1996.3076923076924	423.0
1996.3461538461538	424.0
1996.3846153846155	424.0
1996.423076923077	426.0
1996.4615384615386	428.0
1996.5	430.0
1996.5384615384614	431.0
1996.576923076923	432.0
1996.6153846153845	434.0
1996.6538461538462	437.0
1996.6923076923076	439.0
1996.7307692307693	441.0
1996.7692307692307	442.0
1996.8076923076924	442.0
1996.8461538461538	443.0
1996.8846153846155	444.0
1996.923076923077	444.0
1996.9615384615386	444.0
1997.0	444.0
1997.0384615384614	444.0
1997.076923076923	444.0
1997.1153846153845	444.0
1997.1538461538462	444.0
1997.1923076923076	444.0
1997.2307692307693	444.0
1997.2692307692307	444.0
1997.3076923076924	445.0
1997.3461538461538	445.0
1997.3846153846155	446.0
1997.423076923077	447.0
1997.4615384615386	450.0
1997.5	454.0
1997.5384615384614	454.0
1997.576923076923	454.0
1997.6153846153845	455.0
1997.6538461538462	456.0
1997.6923076923076	457.0
1997.7307692307693	459.0
1997.7692307692307	461.0
1997.8076923076924	463.0
1997.8461538461538	464.0
1997.8846153846155	465.0
1997.923076923077	466.0
1997.9615384615386	469.0
1998.0	472.0
1998.0384615384614	472.0
1998.076923076923	473.0
1998.1153846153845	474.0
1998.1538461538462	476.0
1998.1923076923076	480.0
1998.2307692307693	484.0
1998.2692307692307	485.0
1998.3076923076924	485.0
1998.3461538461538	486.0
1998.3846153846155	487.0
1998.423076923077	488.0
1998.4615384615386	488.0
1998.5	488.0
1998.5384615384614	488.0
1998.576923076923	488.0
1998.6153846153845	489.0
1998.6538461538462	490.0
1998.6923076923076	490.0
1998.7307692307693	491.0
1998.7692307692307	493.0
1998.8076923076924	493.0
1998.8461538461538	493.0
1998.8846153846155	494.0
1998.923076923077	494.0
1998.9615384615386	494.0
1999.0	494.0
1999.0384615384614	494.0
1999.076923076923	495.0
1999.1153846153845	495.0
1999.1538461538462	496.0
1999.1923076923076	498.0
1999.2307692307693	499.0
1999.2692307692307	500.0
1999.3076923076924	502.0
1999.3461538461538	503.0
1999.3846153846155	503.0
1999.423076923077	504.0
1999.4615384615386	505.0
1999.5	507.0
1999.5384615384614	507.0
1999.576923076923	507.0
1999.6153846153845	508.0
1999.6538461538462	508.0
1999.6923076923076	511.0
1999.7307692307693	514.0
1999.7692307692307	515.0
1999.8076923076924	517.0
1999.8461538461538	517.0
1999.8846153846155	517.0
1999.923076923077	517.0
1999.9615384615386	517.0
2000.0	517.0
2000.0384615384614	517.0
2000.076923076923	517.0
2000.1153846153845	517.0
2000.1538461538462	517.0
2000.1923076923076	517.0
2000.2307692307693	519.0
2000.2692307692307	522.0
2000.3076923076924	524.0
2000.3461538461538	527.0
2000.3846153846155	528.0
2000.423076923077	530.0
2000.4615384615386	534.0
2000.5	536.0
2000.5384615384614	538.0
2000.576923076923	538.0
2000.6153846153845	538.0
2000.6538461538462	538.0
2000.6923076923076	538.0
2000.7307692307693	539.0
2000.7692307692307	540.0
2000.8076923076924	540.0
2000.8461538461538	542.0
2000.8846153846155	544.0
2000.923076923077	544.0
2000.9615384615386	544.0
2001.0	544.0
2001.0384615384614	544.0
2001.076923076923	544.0
2001.1153846153845	544.0
2001.1538461538462	545.0
2001.1923076923076	545.0
2001.2307692307693	545.0
2001.2692307692307	545.0
2001.3076923076924	546.0
2001.3461538461538	551.0
2001.3846153846155	556.0
2001.423076923077	558.0
2001.4615384615386	559.0
2001.5	559.0
2001.5384615384614	560.0
2001.576923076923	560.0
2001.6153846153845	561.0
2001.6538461538462	562.0
2001.6923076923076	564.0
2001.7307692307693	567.0
2001.7692307692307	568.0
2001.8076923076924	569.0
2001.8461538461538	569.0
2001.8846153846155	569.0
2001.923076923077	571.0
2001.9615384615386	573.0
2002.0	573.0
2002.0384615384614	573.0
2002.076923076923	574.0
2002.1153846153845	575.0
2002.1538461538462	576.0
2002.1923076923076	577.0
2002.2307692307693	577.0
2002.2692307692307	577.0
2002.3076923076924	578.0
2002.3461538461538	578.0
2002.3846153846155	578.0
2002.423076923077	578.0
2002.4615384615386	580.0
2002.5	583.0
2002.5384615384614	584.0
2002.576923076923	587.0
2002.6153846153845	592.0
2002.6538461538462	595.0
2002.6923076923076	596.0
2002.7307692307693	596.0
2002.7692307692307	596.0
2002.8076923076924	596.0
2002.8461538461538	597.0
2002.8846153846155	598.0
2002.923076923077	599.0
2002.9615384615386	601.0
2003.0	601.0
2003.0384615384614	601.0
2003.076923076923	601.0
2003.1153846153845	602.0
2003.1538461538462	602.0
2003.1923076923076	602.0
2003.2307692307693	602.0
2003.2692307692307	602.0
2003.3076923076924	602.0
2003.3461538461538	603.0
2003.3846153846155	605.0
2003.423076923077	607.0
2003.4615384615386	608.0
2003.5	609.0
2003.5384615384614	609.0
2003.576923076923	609.0
2003.6153846153845	609.0
2003.6538461538462	610.0
2003.6923076923076	612.0
2003.7307692307693	612.0
2003.7692307692307	613.0
2003.8076923076924	613.0
2003.8461538461538	613.0
2003.8846153846155	614.0
2003.923076923077	614.0
2003.9615384615386	614.0
2004.0	614.0
2004.0384615384614	614.0
2004.076923076923	614.0
2004.1153846153845	614.0
2004.1538461538462	614.0
2004.1923076923076	614.0
2004.2307692307693	614.0
2004.2692307692307	615.0
2004.3076923076924	615.0
2004.3461538461538	616.0
2004.3846153846155	616.0
2004.423076923077	616.0
2004.4615384615386	617.0
2004.5	617.0
2004.5384615384614	617.0
2004.576923076923	617.0
2004.6153846153845	618.0
2004.6538461538462	619.0
